Order_ID,Customer Name,Email,Age,Gender,Country,Order_Date,Product,Category,Price,Quantity,Total_Amount,Payment_Method,Order_Status
ORD8917,Raj Kumar,raj.kumar@email.com,53,Male,Germany,2023-07-12,Headphones,Accessories,68,3,204,PayPal,Shipped
ORD8918,Mike Brown,mike.brown@email.com,,Female,Canada,05-06-2023,Watch,Fashion,1328,2,2656,,Shipped
ORD8919,Raj Kumar,raj.kumar@email.com,,Female,Germany,2023-03-10,Bag,Fashion,375,3,1125,Debit Card,Cancelled
ORD8920,Chris Evans,chris.evans@email.com,,Female,Germany,05-06-2023,T-Shirt,Electronics,825,1,825,Debit Card,Delivered
ORD8921, Liu Wei ,liu.wei@email.com,,Male,Spain,05-06-2023,Camera,Accessories,970,1,970,Credit Card,Shipped
ORD8922,Emily Davis,emily.davis@email.com,31,Male,Canada,2023-07-12,T-Shirt,Electronics,355,1,355,,Delivered
ORD8923,Maria Garcia,maria.garcia@email.com,29,Female,China,2023/04/05,Phone,Electronics,1027,1,1027,UPI,Cancelled
ORD8924,David Kim,david.kim@email.com,,Female,Germany,2023/04/05,Phone,Fashion,365,3,1095,Credit Card,Delivered
ORD8925,Sarah Lee,sarah.lee@email.com,,Male,India,05-06-2023,T-Shirt,Electronics,1440,3,4320,Credit Card,Shipped
ORD8926,Mike Brown,mike.brown@email.com,,Female,India,15-02-2023,Shoes,Electronics,30,2,60,,Cancelled
ORD8927,Liu Wei,liu.wei@email.com,36,Female,Germany,05-06-2023,Tablet,Electronics,830,1,830,UPI,Shipped
ORD8928,Anna Muller,anna.muller@email.com,abc,Female,UK,2023-07-12,Laptop,Accessories,750,2,1500,,Cancelled
ORD8929,Maria Garcia,maria.garciaemail.com,41,Male,Canada,2023-07-12,Headphones,Accessories,414,3,1242,UPI,Shipped
ORD8930,Maria Garcia,maria.garciaemail.com,18,Female,Spain,2023/01/15,Phone,Fashion,839,2,1678,PayPal,Shipped
ORD8931,Sarah Lee,sarah.lee@email.com,54,Male,UK,05-06-2023,Bag,Electronics,441,2,882,,Shipped
ORD8932,Jane Smith,jane.smith@email.com,53,Male,Spain,2023-03-10,Shoes,Accessories,1263,1,1263,UPI,Delivered
ORD8933,Sarah Lee,sarah.lee@email.com,abc,Male,USA,05-06-2023,Shoes,Accessories,1311,3,3933,Debit Card,Cancelled
ORD8934,Emily Davis,emily.davisemail.com,,Female,China,2023-03-10,Headphones,Electronics,334,3,1002,PayPal,Returned
ORD8935,Anna Muller,anna.muller@email.com,51,Female,India,2023/04/05,Phone,Fashion,89,3,267,,Delivered
ORD8936,Sarah Lee,sarah.lee@email.com,42,Female,Spain,2023/01/15,Watch,Electronics,1014,2,2028,PayPal,Returned
ORD8937,Maria Garcia,maria.garcia@email.com,abc,Male,UK,05-06-2023,Watch,Accessories,1435,1,1435,Debit Card,Delivered
ORD8938,Maria Garcia,maria.garcia@email.com,abc,Female,UK,05-06-2023,Watch,Electronics,426,3,1278,,Delivered
ORD8939,Anna Muller,anna.muller@email.com,abc,Male,Spain,2023/01/15,Bag,Electronics,697,3,2091,,Delivered
ORD8940,Chris Evans,chris.evans@email.com,,Male,USA,05-06-2023,Watch,Fashion,154,1,154,PayPal,Delivered
ORD8941,Anna Muller,anna.muller@email.com,51,Male,India,15-02-2023,Bag,Fashion,425,3,1275,UPI,Shipped
ORD8942,Maria Garcia,maria.garcia@email.com,44,Male,Spain,05-06-2023,Tablet,Fashion,560,1,560,UPI,Returned
ORD8943,Maria Garcia,maria.garcia@email.com,,Male,Spain,2023/01/15,Laptop,Fashion,697,1,697,,Returned
ORD8944,Chris Evans,chris.evans@email.com,abc,Male,China,2023/04/05,T-Shirt,Accessories,320,2,640,,Delivered
ORD8945,Emily Davis,emily.davis@email.com,,Female,UK,05-06-2023,Camera,Fashion,1488,2,2976,Credit Card,Delivered
ORD8946, Anna Muller ,anna.muller@email.com,,Male,India,2023/04/05,T-Shirt,Accessories,707,2,1414,Credit Card,Shipped
ORD8947,Chris Evans,chris.evans@email.com,,Female,China,2023/04/05,Camera,Fashion,1450,1,1450,PayPal,Cancelled
ORD8948,Liu Wei,liu.wei@email.com,,Male,China,2023/04/05,Bag,Fashion,490,3,1470,PayPal,Returned
ORD8949,Sarah Lee,sarah.lee@email.com,abc,Female,Canada,2023/01/15,Headphones,Electronics,387,2,774,Credit Card,Cancelled
ORD8950,David Kim,david.kim@email.com,abc,Female,Spain,15-02-2023,Watch,Accessories,1327,3,3981,PayPal,Returned
ORD8951,John Doe,john.doe@email.com,abc,Female,China,2023/04/05,Tablet,Fashion,1069,2,2138,,Shipped
ORD8952,Chris Evans,chris.evans@email.com,39,Male,USA,2023/01/15,Watch,Fashion,662,1,662,UPI,Cancelled
ORD8953,Maria Garcia,maria.garcia@email.com,,Female,India,05-06-2023,T-Shirt,Electronics,255,3,765,PayPal,Shipped
ORD8954, Jane Smith ,jane.smith@email.com,30,Male,China,2023-07-12,Laptop,Electronics,1464,3,4392,Credit Card,Cancelled
ORD8955,Mike Brown,mike.brown@email.com,abc,Male,China,15-02-2023,T-Shirt,Electronics,1031,3,3093,PayPal,Cancelled
ORD8956,David Kim,david.kim@email.com,,Male,Germany,2023/04/05,Phone,Electronics,159,1,159,UPI,Shipped
ORD8957,Sarah Lee,sarah.lee@email.com,29,Male,UK,05-06-2023,Watch,Fashion,1320,1,1320,UPI,Shipped
ORD8958,Chris Evans,chris.evansemail.com,50,Male,USA,2023-07-12,T-Shirt,Fashion,550,2,1100,UPI,Delivered
ORD8959,Emily Davis,emily.davis@email.com,abc,Male,Spain,2023-07-12,Watch,Fashion,1427,3,4281,PayPal,Cancelled
ORD8960,Jane Smith,jane.smith@email.com,33,Male,Spain,2023-03-10,Shoes,Accessories,810,3,2430,,Cancelled
ORD8961,Maria Garcia,maria.garciaemail.com,53,Male,Germany,2023-03-10,Headphones,Electronics,330,3,990,,Shipped
ORD8962,Raj Kumar,raj.kumar@email.com,45,Female,Canada,2023-03-10,Shoes,Accessories,745,3,2235,UPI,Shipped
ORD8963,Anna Muller,anna.muller@email.com,51,Female,Canada,2023-07-12,Tablet,Electronics,960,3,2880,,Delivered
ORD8964, John Doe ,john.doe@email.com,18,Female,USA,2023-03-10,Headphones,Fashion,60,1,60,PayPal,Cancelled
ORD8965, Raj Kumar ,raj.kumar@email.com,abc,Female,China,2023-07-12,Camera,Electronics,1378,1,1378,UPI,Returned
ORD8966,Mike Brown,mike.brown@email.com,,Female,India,2023-03-10,Bag,Fashion,857,2,1714,Credit Card,Returned
ORD8967,John Doe,john.doeemail.com,abc,Male,Canada,15-02-2023,Laptop,Fashion,1094,1,1094,Debit Card,Returned
ORD8968,John Doe,john.doe@email.com,abc,Female,UK,2023/01/15,Shoes,Accessories,1313,3,3939,UPI,Returned
ORD8969, David Kim ,david.kim@email.com,,Male,Canada,2023-03-10,Camera,Fashion,652,2,1304,PayPal,Returned
ORD8970,Sarah Lee,sarah.lee@email.com,abc,Male,China,2023-07-12,Tablet,Electronics,1170,3,3510,Credit Card,Shipped
ORD8971, John Doe ,john.doe@email.com,,Male,UK,15-02-2023,Laptop,Electronics,802,2,1604,Debit Card,Shipped
ORD8972,David Kim,david.kimemail.com,,Male,Spain,2023/04/05,Camera,Fashion,136,1,136,PayPal,Delivered
ORD8973,Maria Garcia,maria.garcia@email.com,,Male,Germany,2023/04/05,Camera,Accessories,647,2,1294,PayPal,Delivered
ORD8974, John Doe ,john.doe@email.com,59,Female,USA,05-06-2023,Headphones,Accessories,760,3,2280,PayPal,Returned
ORD8975,Maria Garcia,maria.garcia@email.com,abc,Male,Spain,2023/01/15,Tablet,Accessories,1310,2,2620,PayPal,Shipped
ORD8976, Anna Muller ,anna.muller@email.com,abc,Female,India,05-06-2023,Tablet,Electronics,32,1,32,,Returned
ORD8977, Liu Wei ,liu.wei@email.com,55,Female,Canada,2023-07-12,Camera,Accessories,1297,2,2594,Credit Card,Returned
ORD8978, David Kim ,david.kim@email.com,27,Female,USA,2023/01/15,Tablet,Electronics,395,3,1185,,Cancelled
ORD8979,Liu Wei,liu.weiemail.com,,Male,UK,2023/01/15,T-Shirt,Electronics,436,2,872,Debit Card,Shipped
ORD8980,Emily Davis,emily.davisemail.com,,Male,Spain,15-02-2023,Tablet,Fashion,1270,1,1270,,Returned
ORD8981,Liu Wei,liu.wei@email.com,,Male,Canada,2023-03-10,Phone,Accessories,1359,3,4077,PayPal,Shipped
ORD8982, Anna Muller ,anna.muller@email.com,,Male,China,15-02-2023,Watch,Fashion,452,3,1356,UPI,Shipped
ORD8983,Mike Brown,mike.brown@email.com,,Male,Germany,15-02-2023,T-Shirt,Fashion,1008,1,1008,,Shipped
ORD8984, Jane Smith ,jane.smith@email.com,26,Female,USA,2023-03-10,Headphones,Electronics,620,1,620,,Returned
ORD8985,Jane Smith,jane.smith@email.com,abc,Female,Canada,05-06-2023,Shoes,Accessories,150,3,450,UPI,Returned
ORD8986,Jane Smith,jane.smith@email.com,abc,Female,Canada,2023/04/05,Bag,Accessories,1182,2,2364,Debit Card,Shipped
ORD8987,Raj Kumar,raj.kumar@email.com,,Male,USA,2023-07-12,Headphones,Fashion,208,1,208,,Shipped
ORD8988,Sarah Lee,sarah.lee@email.com,abc,Female,Germany,2023-07-12,Shoes,Electronics,752,2,1504,UPI,Returned
ORD8989,John Doe,john.doe@email.com,33,Male,Canada,2023-07-12,Watch,Fashion,201,1,201,Credit Card,Returned
ORD8990,John Doe,john.doe@email.com,,Male,India,2023/01/15,Bag,Accessories,1472,3,4416,Debit Card,Shipped
ORD8991, Maria Garcia ,maria.garciaemail.com,43,Female,China,2023-03-10,T-Shirt,Fashion,1141,3,3423,,Delivered
ORD8992, Sarah Lee ,sarah.lee@email.com,abc,Male,Germany,2023/01/15,Headphones,Fashion,580,2,1160,Credit Card,Shipped
ORD8993,Raj Kumar,raj.kumar@email.com,56,Male,India,2023-03-10,Camera,Fashion,800,1,800,Debit Card,Cancelled
ORD8994, Anna Muller ,anna.muller@email.com,,Male,Germany,15-02-2023,Phone,Accessories,705,3,2115,Debit Card,Cancelled
ORD8995, Emily Davis ,emily.davis@email.com,abc,Male,USA,05-06-2023,T-Shirt,Fashion,1460,2,2920,Credit Card,Cancelled
ORD8996,Raj Kumar,raj.kumar@email.com,,Male,USA,2023/04/05,T-Shirt,Electronics,144,2,288,UPI,Shipped
ORD8997,Raj Kumar,raj.kumar@email.com,abc,Female,India,2023-07-12,Bag,Electronics,646,2,1292,Debit Card,Returned
ORD8998,Sarah Lee,sarah.lee@email.com,abc,Male,Spain,2023-07-12,Tablet,Electronics,990,3,2970,PayPal,Delivered
ORD8999,Emily Davis,emily.davis@email.com,,Female,Spain,2023-03-10,Laptop,Fashion,1296,3,3888,Debit Card,Delivered
ORD9000,Liu Wei,liu.wei@email.com,,Female,Germany,2023/01/15,Headphones,Fashion,1456,2,2912,Debit Card,Cancelled
ORD9001,Maria Garcia,maria.garcia@email.com,abc,Male,Canada,05-06-2023,Tablet,Accessories,1398,1,1398,PayPal,Shipped
ORD9002,Chris Evans,chris.evans@email.com,,Male,China,15-02-2023,Bag,Electronics,577,2,1154,Credit Card,Returned
ORD9003,David Kim,david.kim@email.com,,Female,USA,2023/04/05,Laptop,Accessories,145,2,290,UPI,Shipped
ORD9004,Emily Davis,emily.davis@email.com,,Female,China,2023-03-10,Camera,Electronics,87,2,174,UPI,Shipped
ORD9005,Anna Muller,anna.muller@email.com,abc,Female,Canada,2023-07-12,T-Shirt,Electronics,1400,3,4200,Debit Card,Returned
ORD9006,Mike Brown,mike.brown@email.com,49,Male,Germany,05-06-2023,Watch,Electronics,1227,1,1227,Credit Card,Shipped
ORD9007, Sarah Lee ,sarah.lee@email.com,54,Male,China,15-02-2023,Shoes,Accessories,1113,3,3339,UPI,Delivered
ORD9008,Liu Wei,liu.wei@email.com,,Female,Spain,2023-03-10,Headphones,Electronics,373,3,1119,UPI,Delivered
ORD9009,Mike Brown,mike.brown@email.com,,Male,UK,2023-07-12,Camera,Fashion,1123,1,1123,PayPal,Shipped
ORD9010, Sarah Lee ,sarah.lee@email.com,31,Female,USA,05-06-2023,Shoes,Fashion,1206,3,3618,Credit Card,Returned
ORD9011, Sarah Lee ,sarah.lee@email.com,53,Male,India,05-06-2023,Shoes,Accessories,251,1,251,UPI,Shipped
ORD9012, Raj Kumar ,raj.kumar@email.com,34,Male,Spain,2023/04/05,T-Shirt,Fashion,567,2,1134,Credit Card,Returned
ORD9013,Raj Kumar,raj.kumar@email.com,43,Female,India,05-06-2023,Phone,Electronics,466,1,466,Credit Card,Cancelled
ORD9014,Sarah Lee,sarah.lee@email.com,,Male,India,2023-07-12,Laptop,Electronics,1158,1,1158,UPI,Shipped
ORD9015,Emily Davis,emily.davis@email.com,60,Female,Spain,2023/04/05,Laptop,Electronics,961,3,2883,Debit Card,Delivered
ORD9016, David Kim ,david.kim@email.com,,Female,Germany,2023-03-10,Shoes,Electronics,1478,1,1478,Credit Card,Shipped
ORD9017,Raj Kumar,raj.kumar@email.com,abc,Male,UK,2023-07-12,Phone,Accessories,779,1,779,Debit Card,Shipped
ORD9018,Jane Smith,jane.smith@email.com,43,Female,India,15-02-2023,Laptop,Accessories,286,3,858,PayPal,Cancelled
ORD9019,Anna Muller,anna.muller@email.com,,Male,USA,2023-07-12,Watch,Fashion,1324,3,3972,PayPal,Returned
ORD9020,Jane Smith,jane.smith@email.com,57,Female,UK,05-06-2023,Phone,Electronics,1081,2,2162,UPI,Delivered
ORD9021, Liu Wei ,liu.wei@email.com,abc,Female,UK,05-06-2023,Phone,Electronics,576,3,1728,UPI,Cancelled
ORD9022,Emily Davis,emily.davisemail.com,abc,Female,UK,2023-07-12,T-Shirt,Fashion,234,3,702,PayPal,Shipped
ORD9023,John Doe,john.doe@email.com,abc,Female,Canada,15-02-2023,Tablet,Fashion,1037,3,3111,PayPal,Shipped
ORD9024,Emily Davis,emily.davis@email.com,,Male,Spain,05-06-2023,Camera,Accessories,1400,3,4200,UPI,Cancelled
ORD9025,Raj Kumar,raj.kumar@email.com,19,Female,Germany,2023/01/15,Laptop,Accessories,319,2,638,,Returned
ORD9026,Emily Davis,emily.davis@email.com,abc,Male,UK,2023/04/05,Watch,Accessories,609,1,609,Debit Card,Returned
ORD9027,Liu Wei,liu.wei@email.com,50,Female,UK,2023-07-12,Headphones,Fashion,597,1,597,PayPal,Cancelled
ORD9028,Mike Brown,mike.brown@email.com,,Male,Spain,05-06-2023,Laptop,Fashion,104,3,312,PayPal,Cancelled
ORD9029,Liu Wei,liu.wei@email.com,,Female,Canada,05-06-2023,T-Shirt,Fashion,1266,2,2532,Credit Card,Delivered
ORD9030, Chris Evans ,chris.evans@email.com,abc,Male,Canada,2023/01/15,Watch,Fashion,1112,2,2224,PayPal,Returned
ORD9031, Liu Wei ,liu.wei@email.com,,Female,Canada,2023/01/15,Watch,Fashion,881,1,881,PayPal,Cancelled
ORD9032,Chris Evans,chris.evans@email.com,22,Female,India,2023-03-10,Bag,Fashion,1307,1,1307,Credit Card,Cancelled
ORD9033,Jane Smith,jane.smith@email.com,abc,Male,China,2023-07-12,Shoes,Fashion,226,2,452,Debit Card,Delivered
ORD9034,Chris Evans,chris.evans@email.com,22,Female,Spain,15-02-2023,Headphones,Accessories,440,3,1320,Debit Card,Returned
ORD9035,Emily Davis,emily.davis@email.com,abc,Male,USA,15-02-2023,Phone,Electronics,1389,1,1389,Credit Card,Returned
ORD9036, Maria Garcia ,maria.garciaemail.com,23,Female,UK,05-06-2023,Headphones,Accessories,970,1,970,Credit Card,Cancelled
ORD9037,Jane Smith,jane.smith@email.com,abc,Female,Canada,05-06-2023,Laptop,Accessories,330,2,660,UPI,Returned
ORD9038, Mike Brown ,mike.brown@email.com,abc,Male,Canada,2023-07-12,Watch,Fashion,798,2,1596,,Shipped
ORD9039,Maria Garcia,maria.garcia@email.com,31,Male,Germany,2023/01/15,Watch,Electronics,571,3,1713,Debit Card,Shipped
ORD9040,Jane Smith,jane.smith@email.com,abc,Male,Germany,05-06-2023,Headphones,Fashion,1469,1,1469,Debit Card,Shipped
ORD9041,Raj Kumar,raj.kumar@email.com,abc,Male,Canada,05-06-2023,Shoes,Fashion,1371,1,1371,Credit Card,Cancelled
ORD9042,John Doe,john.doe@email.com,abc,Female,China,15-02-2023,Watch,Fashion,1319,2,2638,PayPal,Delivered
ORD9043,David Kim,david.kim@email.com,abc,Male,India,2023/01/15,Phone,Accessories,682,3,2046,PayPal,Delivered
ORD9044,Chris Evans,chris.evans@email.com,50,Male,Germany,2023-07-12,T-Shirt,Electronics,915,2,1830,Credit Card,Shipped
ORD9045,David Kim,david.kim@email.com,,Male,UK,2023/04/05,Shoes,Fashion,627,3,1881,,Shipped
ORD9046,Jane Smith,jane.smithemail.com,abc,Male,Germany,05-06-2023,Shoes,Fashion,79,3,237,Debit Card,Shipped
ORD9047,John Doe,john.doe@email.com,,Female,India,15-02-2023,Watch,Accessories,109,1,109,Credit Card,Delivered
ORD9048,Raj Kumar,raj.kumar@email.com,55,Male,India,15-02-2023,Headphones,Fashion,1285,1,1285,Debit Card,Cancelled
ORD9049,Jane Smith,jane.smith@email.com,27,Female,Germany,15-02-2023,Tablet,Electronics,1281,3,3843,,Returned
ORD9050, Emily Davis ,emily.davis@email.com,30,Female,India,05-06-2023,Headphones,Electronics,690,1,690,,Shipped
ORD9051,Jane Smith,jane.smith@email.com,25,Male,Canada,2023-03-10,Camera,Accessories,104,3,312,UPI,Returned
ORD9052,Jane Smith,jane.smithemail.com,,Male,USA,2023-07-12,Laptop,Fashion,321,2,642,Debit Card,Cancelled
ORD9053,Raj Kumar,raj.kumar@email.com,37,Female,Canada,05-06-2023,Phone,Accessories,1219,2,2438,Credit Card,Returned
ORD9054,Maria Garcia,maria.garcia@email.com,27,Female,India,05-06-2023,Watch,Electronics,523,3,1569,PayPal,Cancelled
ORD9055,Emily Davis,emily.davis@email.com,,Male,UK,2023/01/15,Shoes,Electronics,119,2,238,Debit Card,Returned
ORD9056,Mike Brown,mike.brown@email.com,27,Male,Germany,2023-07-12,Headphones,Accessories,770,3,2310,Credit Card,Returned
ORD9057,Sarah Lee,sarah.lee@email.com,39,Male,China,2023-03-10,Tablet,Accessories,932,1,932,UPI,Delivered
ORD9058, Maria Garcia ,maria.garciaemail.com,,Male,Canada,2023-03-10,Headphones,Electronics,118,1,118,UPI,Returned
ORD9059,Raj Kumar,raj.kumar@email.com,56,Female,USA,2023-03-10,Tablet,Fashion,978,2,1956,Credit Card,Delivered
ORD9060,John Doe,john.doe@email.com,abc,Male,USA,2023/01/15,Bag,Electronics,819,1,819,Credit Card,Shipped
ORD9061,Maria Garcia,maria.garcia@email.com,abc,Male,UK,2023/04/05,Watch,Fashion,1018,2,2036,UPI,Delivered
ORD9062,Chris Evans,chris.evans@email.com,,Female,USA,2023/04/05,Phone,Fashion,221,1,221,Credit Card,Cancelled
ORD9063,Raj Kumar,raj.kumar@email.com,25,Male,Germany,2023/04/05,Bag,Fashion,678,1,678,Credit Card,Cancelled
ORD9064,Liu Wei,liu.wei@email.com,abc,Female,India,2023-03-10,Headphones,Fashion,739,1,739,PayPal,Shipped
ORD9065,Sarah Lee,sarah.leeemail.com,35,Male,UK,2023/01/15,T-Shirt,Electronics,952,1,952,Credit Card,Cancelled
ORD9066,Chris Evans,chris.evansemail.com,,Male,UK,2023-03-10,Shoes,Electronics,1261,2,2522,UPI,Shipped
ORD9067,Sarah Lee,sarah.leeemail.com,abc,Female,India,15-02-2023,Phone,Fashion,637,3,1911,Credit Card,Delivered
ORD9068,John Doe,john.doe@email.com,,Female,India,05-06-2023,Bag,Electronics,855,2,1710,Credit Card,Cancelled
ORD9069,Raj Kumar,raj.kumar@email.com,,Male,India,2023/01/15,Phone,Electronics,1356,1,1356,,Cancelled
ORD9070,Sarah Lee,sarah.lee@email.com,,Male,Germany,2023-07-12,Watch,Electronics,24,1,24,Debit Card,Cancelled
ORD9071,Emily Davis,emily.davisemail.com,,Female,India,2023-03-10,Bag,Fashion,314,2,628,PayPal,Returned
ORD9072,Liu Wei,liu.wei@email.com,59,Male,UK,2023/01/15,Tablet,Fashion,378,3,1134,,Shipped
ORD9073,Emily Davis,emily.davis@email.com,41,Male,UK,15-02-2023,Shoes,Electronics,399,1,399,PayPal,Shipped
ORD9074,Maria Garcia,maria.garcia@email.com,,Male,UK,2023-07-12,Shoes,Fashion,259,2,518,Credit Card,Cancelled
ORD9075,Maria Garcia,maria.garcia@email.com,27,Male,Spain,15-02-2023,Tablet,Accessories,611,3,1833,PayPal,Cancelled
ORD9076, Maria Garcia ,maria.garcia@email.com,37,Female,USA,15-02-2023,Camera,Accessories,1038,2,2076,PayPal,Delivered
ORD9077, Jane Smith ,jane.smithemail.com,,Female,China,2023-07-12,Laptop,Fashion,116,2,232,,Cancelled
ORD9078,Mike Brown,mike.brown@email.com,58,Female,Canada,05-06-2023,Tablet,Fashion,1049,1,1049,UPI,Cancelled
ORD9079,Liu Wei,liu.wei@email.com,,Male,India,2023/04/05,Headphones,Fashion,1457,2,2914,PayPal,Cancelled
ORD9080, David Kim ,david.kim@email.com,abc,Female,China,2023/04/05,T-Shirt,Accessories,1157,1,1157,,Shipped
ORD9081,Sarah Lee,sarah.lee@email.com,abc,Female,UK,2023-03-10,Tablet,Fashion,901,3,2703,PayPal,Shipped
ORD9082,Jane Smith,jane.smith@email.com,47,Male,UK,2023/01/15,Laptop,Fashion,1184,2,2368,Debit Card,Returned
ORD9083,Chris Evans,chris.evans@email.com,42,Male,Germany,2023/01/15,Shoes,Accessories,435,1,435,PayPal,Shipped
ORD9084, Mike Brown ,mike.brown@email.com,44,Female,USA,2023-07-12,Phone,Accessories,1341,2,2682,UPI,Shipped
ORD9085,Liu Wei,liu.wei@email.com,,Female,Germany,2023/01/15,Bag,Accessories,368,2,736,PayPal,Shipped
ORD9086,Mike Brown,mike.brownemail.com,abc,Female,UK,2023/01/15,Phone,Accessories,684,3,2052,Debit Card,Returned
ORD9087,Mike Brown,mike.brownemail.com,48,Female,Canada,2023/01/15,Headphones,Accessories,838,3,2514,Debit Card,Cancelled
ORD9088, Raj Kumar ,raj.kumar@email.com,51,Male,USA,2023-07-12,Headphones,Fashion,1326,1,1326,PayPal,Cancelled
ORD9089,David Kim,david.kim@email.com,abc,Male,Germany,05-06-2023,T-Shirt,Fashion,1181,3,3543,Debit Card,Delivered
ORD9090,Chris Evans,chris.evans@email.com,41,Male,USA,2023/01/15,Laptop,Accessories,1234,2,2468,Credit Card,Shipped
ORD9091,Sarah Lee,sarah.lee@email.com,,Male,Canada,2023/04/05,Phone,Electronics,1016,2,2032,,Returned
ORD9092,Sarah Lee,sarah.lee@email.com,47,Female,Spain,2023/04/05,Camera,Fashion,714,1,714,UPI,Cancelled
ORD9093,David Kim,david.kim@email.com,abc,Male,Germany,15-02-2023,Laptop,Fashion,1335,1,1335,Credit Card,Cancelled
ORD9094,Jane Smith,jane.smith@email.com,,Female,China,2023-03-10,Shoes,Accessories,805,1,805,Debit Card,Shipped
ORD9095,Liu Wei,liu.wei@email.com,,Male,UK,2023-07-12,Shoes,Fashion,1457,2,2914,Credit Card,Cancelled
ORD9096,Maria Garcia,maria.garcia@email.com,,Male,China,15-02-2023,Phone,Electronics,1457,2,2914,UPI,Returned
ORD9097,Mike Brown,mike.brown@email.com,24,Female,China,2023/01/15,Camera,Electronics,489,3,1467,UPI,Returned
ORD9098,Emily Davis,emily.davis@email.com,32,Female,USA,05-06-2023,Phone,Electronics,904,3,2712,PayPal,Delivered
ORD9099,Raj Kumar,raj.kumar@email.com,,Male,Canada,2023/04/05,Tablet,Accessories,1340,1,1340,,Returned
ORD9100,Chris Evans,chris.evans@email.com,,Male,UK,05-06-2023,Watch,Fashion,787,2,1574,Credit Card,Returned
ORD9101,Mike Brown,mike.brown@email.com,abc,Male,India,05-06-2023,Laptop,Fashion,1055,3,3165,,Shipped
ORD9102,Maria Garcia,maria.garcia@email.com,34,Male,India,2023/04/05,Camera,Accessories,1005,2,2010,Debit Card,Cancelled
ORD9103,David Kim,david.kim@email.com,abc,Female,Germany,2023/04/05,Laptop,Accessories,760,1,760,Debit Card,Shipped
ORD9104, David Kim ,david.kim@email.com,,Female,India,2023/04/05,Headphones,Accessories,1399,2,2798,UPI,Cancelled
ORD9105,Maria Garcia,maria.garcia@email.com,43,Female,USA,2023-07-12,Headphones,Fashion,606,3,1818,PayPal,Delivered
ORD9106,Liu Wei,liu.weiemail.com,abc,Male,UK,2023/01/15,Bag,Fashion,213,1,213,,Cancelled
ORD9107,Jane Smith,jane.smith@email.com,,Female,USA,05-06-2023,Headphones,Electronics,1261,2,2522,Debit Card,Cancelled
ORD9108,Liu Wei,liu.wei@email.com,46,Male,Germany,05-06-2023,Laptop,Fashion,856,3,2568,PayPal,Cancelled
ORD9109, Raj Kumar ,raj.kumaremail.com,,Female,Canada,15-02-2023,Bag,Accessories,1499,1,1499,UPI,Shipped
